,GFT,boro,num_of_progens,numeric_ind,progen_b10sc_1,progen_b10sc_2,progen_gft_1,progen_word_1,progen_word_2,sc5_1,sc5_2,stname
949,S,2,1,N,21109501230,0,Z,E,,211095,0,222 ST SB ENTRANCE I   95
950,S,2,1,N,21109501270,0,Z,E,,211095,0,222 ST SB ENTRANCE I-95
951,S,2,1,N,21109501310,0,Z,E,,211095,0,222 ST SB ENTRANCE IN   95
952,S,2,1,N,21109501190,0,Z,E,,211095,0,222 ST SB ENTRANCE NET
953,S,2,1,N,21109501240,0,Z,E,,211095,0,222 ST SB I   95 SB EN
954,S,2,1,N,22829001010,0,,E,,228290,0,222 STREET
955,S,2,1,N,29810004140,0,B,E,,298100,0,222 STREET BRIDGE
956,S,2,1,N,29810004120,0,B,E,,298100,0,222 STREET FOOT BRIDGE
957,S,2,1,N,29810004100,0,B,E,,298100,0,222 STREET FOOTBRIDGE
958,S,2,1,N,21109501220,0,Z,E,,211095,0,222 STREET I   95 SB EN
959,S,2,1,N,21109501260,0,Z,E,,211095,0,222 STREET I-95 SB EN
960,S,2,1,N,21109501300,0,Z,E,,211095,0,222 STREET IN   95 SB EN
961,S,2,1,N,21109501180,0,Z,E,,211095,0,222 STREET NET SB EN
962,S,2,1,N,29810004080,0,B,E,,298100,0,222 STREET PED BRIDGE
963,S,2,1,N,29810004040,0,B,E,,298100,0,222 STREET PED OVERPASS
964,S,2,1,N,29810004060,0,B,E,,298100,0,222 STREET PEDESTRIAN BRDG
965,S,2,1,N,29810004020,0,B,E,,298100,0,222 STREET PEDESTRIAN OVPS
966,S,2,1,N,21109501170,0,Z,E,,211095,0,222 STREET SB ENTRANCE NET
967,S,2,1,N,22832001010,0,,E,,228320,0,223 STREET
968,S,2,1,N,22835001010,0,,E,,228350,0,224 STREET
969,S,2,1,N,27489101030,0,B,W,,274891,0,225 ST BRIDGE
970,S,2,2,N,22838001010,27489001010,,E,W,228380,274890,225 STREET
971,S,2,1,N,27489101010,0,B,W,,274891,0,225 STREET BRIDGE
972,S,2,1,N,22841001010,0,,E,,228410,0,226 STREET
973,S,2,2,N,22844001010,27490001010,,E,W,228440,274900,227 STREET
974,S,2,2,N,22847001010,27491001010,,E,W,228470,274910,228 STREET
975,S,2,1,N,27492501020,0,,W,,274925,0,229 ST EXTENSION
976,S,2,2,N,22850001010,27492001010,,E,W,228500,274920,229 STREET
977,S,2,1,N,27492501090,0,,W,,274925,0,229 STREET EXTENSION
978,S,2,1,N,21150501260,0,Z,W,,211505,0,230 ST I   87 NB EN
979,S,2,1,N,21143501250,0,Z,W,,211435,0,230 ST I   87 SB EN
980,S,2,1,N,21150501300,0,Z,W,,211505,0,230 ST I-87 NORTHBOUND EN
981,S,2,1,N,21143501290,0,Z,W,,211435,0,230 ST I-87 SOUTHBOUND EN
982,S,2,1,N,21150501340,0,Z,W,,211505,0,230 ST IN   87 NB EN
983,S,2,1,N,21143501330,0,Z,W,,211435,0,230 ST IN   87 SB EN
984,S,2,1,N,21150501180,0,Z,W,,211505,0,230 ST MDE NORTHBOUND EN
985,S,2,1,N,21143501180,0,Z,W,,211435,0,230 ST MDE SOUTHBOUND EN
986,S,2,1,N,21150501240,0,Z,W,,211505,0,230 ST NB ENTRANCE I   87
987,S,2,1,N,21150501280,0,Z,W,,211505,0,230 ST NB ENTRANCE I-87
988,S,2,1,N,21150501320,0,Z,W,,211505,0,230 ST NB ENTRANCE IN   87
989,S,2,1,N,21150501160,0,Z,W,,211505,0,230 ST NB ENTRANCE MDE
990,S,2,1,N,21143501230,0,Z,W,,211435,0,230 ST SB ENTRANCE I   87
991,S,2,1,N,21143501270,0,Z,W,,211435,0,230 ST SB ENTRANCE I-87
992,S,2,1,N,21143501310,0,Z,W,,211435,0,230 ST SB ENTRANCE IN   87
993,S,2,1,N,21143501160,0,Z,W,,211435,0,230 ST SB ENTRANCE MDE
994,S,2,2,N,22853001010,27493001010,,E,W,228530,274930,230 STREET
995,S,2,1,N,21150501270,0,Z,W,,211505,0,230 STREET I   87 NB EN
996,S,2,1,N,21143501260,0,Z,W,,211435,0,230 STREET I   87 SB EN
997,S,2,1,N,21150501310,0,Z,W,,211505,0,230 STREET I-87 NB EN
998,S,2,1,N,21143501300,0,Z,W,,211435,0,230 STREET I-87 SB EN
999,S,2,1,N,21150501350,0,Z,W,,211505,0,230 STREET IN   87 NB EN
1000,S,2,1,N,21143501340,0,Z,W,,211435,0,230 STREET IN   87 SB EN
1001,S,2,1,N,21150501190,0,Z,W,,211505,0,230 STREET MDE NB EN
1002,S,2,1,N,21143501190,0,Z,W,,211435,0,230 STREET MDE SB EN
1003,S,2,1,N,21150501170,0,Z,W,,211505,0,230 STREET NB ENTRANCE MDE
1004,S,2,1,N,21143501170,0,Z,W,,211435,0,230 STREET SB ENTRANCE MDE
1005,S,2,2,N,22856001010,27496001010,,E,W,228560,274960,231 STREET
1006,S,2,1,N,27499002020,0,,W,,274990,0,232 ST EXTENSION
1007,S,2,1,N,21131001120,0,Z,W,,211310,0,232 ST HHP NORTHBOUND EN
1008,S,2,1,N,21131001100,0,Z,W,,211310,0,232 ST NB ENTRANCE HHP
1009,S,2,1,N,21128001100,0,Z,W,,211280,0,232 ST SB ENTRANCE HHP
1010,S,2,2,N,22859001010,27499001010,,E,W,228590,274990,232 STREET
1011,S,2,1,N,27499002010,0,,W,,274990,0,232 STREET EXTENSION
1012,S,2,1,N,21131001110,0,Z,W,,211310,0,232 STREET HHP NB EN
1013,S,2,1,N,21128001110,0,Z,W,,211280,0,232 STREET HHP SB EN
1014,S,2,1,N,21131001090,0,Z,W,,211310,0,232 STREET NB ENTRANCE HHP
1015,S,2,1,N,21128001090,0,Z,W,,211280,0,232 STREET SB ENTRANCE HHP
1016,S,2,1,N,22862003020,0,,E,,228620,0,233 ST EASTBOUND ROADBED
1017,S,2,1,N,21156001280,0,Z,E,,211560,0,233 ST ENTRANCE NB I   87
1018,S,2,1,N,21156001320,0,Z,E,,211560,0,233 ST ENTRANCE NB I-87
1019,S,2,1,N,21156001360,0,Z,E,,211560,0,233 ST ENTRANCE NB IN   87
1020,S,2,1,N,21156001200,0,Z,E,,211560,0,233 ST ENTRANCE NB MDE
1021,S,2,1,N,21156001260,0,Z,E,,211560,0,233 ST I   87 NB EN
1022,S,2,1,N,21155501260,0,Z,E,,211555,0,233 ST I   87 SB EN
1023,S,2,1,N,21156001300,0,Z,E,,211560,0,233 ST I-87 NORTHBOUND EN
1024,S,2,1,N,21155501300,0,Z,E,,211555,0,233 ST I-87 SOUTHBOUND EN
1025,S,2,1,N,21156001340,0,Z,E,,211560,0,233 ST IN   87 NB EN
1026,S,2,1,N,21155501340,0,Z,E,,211555,0,233 ST IN   87 SB EN
1027,S,2,1,N,21156001180,0,Z,E,,211560,0,233 ST MDE NORTHBOUND EN
1028,S,2,1,N,21155501180,0,Z,E,,211555,0,233 ST MDE SOUTHBOUND EN
1029,S,2,1,N,21155501240,0,Z,E,,211555,0,233 ST SB ENTRANCE I   87
1030,S,2,1,N,21155501280,0,Z,E,,211555,0,233 ST SB ENTRANCE I-87
1031,S,2,1,N,21155501320,0,Z,E,,211555,0,233 ST SB ENTRANCE IN   87
1032,S,2,1,N,21155501160,0,Z,E,,211555,0,233 ST SB ENTRANCE MDE
1033,S,2,1,N,22862002020,0,,E,,228620,0,233 ST WESTBOUND ROADBED
1034,S,2,2,N,22862001010,27502001010,,E,W,228620,275020,233 STREET
1035,S,2,1,N,22862003010,0,,E,,228620,0,233 STREET EB ROADBED
1036,S,2,1,N,21156001210,0,Z,E,,211560,0,233 STREET ENTRANCE NB MDE
1037,S,2,1,N,21156001270,0,Z,E,,211560,0,233 STREET I   87 NB EN
1038,S,2,1,N,21155501270,0,Z,E,,211555,0,233 STREET I   87 SB EN
1039,S,2,1,N,21156001310,0,Z,E,,211560,0,233 STREET I-87 NB EN
1040,S,2,1,N,21155501310,0,Z,E,,211555,0,233 STREET I-87 SB EN
1041,S,2,1,N,21156001350,0,Z,E,,211560,0,233 STREET IN   87 NB EN
1042,S,2,1,N,21155501350,0,Z,E,,211555,0,233 STREET IN   87 SB EN
1043,S,2,1,N,21156001190,0,Z,E,,211560,0,233 STREET MDE NB EN
1044,S,2,1,N,21155501190,0,Z,E,,211555,0,233 STREET MDE SB EN
1045,S,2,1,N,21155501170,0,Z,E,,211555,0,233 STREET SB ENTRANCE MDE
1046,S,2,1,N,22862002010,0,,E,,228620,0,233 STREET WB ROADBED
1047,S,2,2,N,22865001010,27503001010,,E,W,228650,275030,234 STREET
1048,S,2,1,N,29810022250,0,B,W,,298100,0,235 ST BRIDGE
1049,S,2,1,N,29810022210,0,B,W,,298100,0,235 ST FOOT BRIDGE
1050,S,2,1,N,29810022230,0,B,W,,298100,0,235 ST FOOTBRIDGE
1051,S,2,1,N,29810022190,0,B,W,,298100,0,235 ST PEDESTRIAN BRIDGE
1052,S,2,1,N,29810022170,0,B,W,,298100,0,235 ST PEDESTRIAN OVERPASS
1053,S,2,1,N,29810022120,0,B,W,,298100,0,235 ST-W  236 ST BRIDGE
1054,S,2,1,N,29810022070,0,B,W,,298100,0,235 ST-W  236 ST FOOT BRDG
1055,S,2,1,N,29810022030,0,B,W,,298100,0,235 ST-W  236 ST PED BRDG
1056,S,2,1,N,29810022010,0,B,W,,298100,0,235 ST-W  236 ST PED OVPS
1057,S,2,1,N,29810022130,0,B,W,,298100,0,235 ST-WEST  236 ST BRIDGE
1058,S,2,2,N,22868001010,27505001010,,E,W,228680,275050,235 STREET
1059,S,2,1,N,29810022260,0,B,W,,298100,0,235 STREET BRIDGE
1060,S,2,1,N,29810022220,0,B,W,,298100,0,235 STREET FOOT BRIDGE
1061,S,2,1,N,29810022240,0,B,W,,298100,0,235 STREET FOOTBRIDGE
1062,S,2,1,N,29810022200,0,B,W,,298100,0,235 STREET PEDESTRIAN BRDG
1063,S,2,1,N,29810022180,0,B,W,,298100,0,235 STREET PEDESTRIAN OVPS
1064,S,2,1,N,29810022350,0,B,W,,298100,0,236 ST BRIDGE
1065,S,2,1,N,29810022310,0,B,W,,298100,0,236 ST FOOT BRIDGE
1066,S,2,1,N,29810022330,0,B,W,,298100,0,236 ST FOOTBRIDGE
1067,S,2,1,N,21131501120,0,Z,W,,211315,0,236 ST HHP NORTHBOUND EN
1068,S,2,1,N,21131501100,0,Z,W,,211315,0,236 ST NB ENTRANCE HHP
1069,S,2,1,N,29810022290,0,B,W,,298100,0,236 ST PEDESTRIAN BRIDGE
1070,S,2,1,N,29810022270,0,B,W,,298100,0,236 ST PEDESTRIAN OVERPASS
1071,S,2,2,N,22871001010,27508001010,,E,W,228710,275080,236 STREET
1072,S,2,1,N,29810022360,0,B,W,,298100,0,236 STREET BRIDGE
1073,S,2,1,N,29810022320,0,B,W,,298100,0,236 STREET FOOT BRIDGE
1074,S,2,1,N,29810022340,0,B,W,,298100,0,236 STREET FOOTBRIDGE
1075,S,2,1,N,21131501110,0,Z,W,,211315,0,236 STREET HHP NB EN
1076,S,2,1,N,21131501090,0,Z,W,,211315,0,236 STREET NB ENTRANCE HHP
1077,S,2,1,N,29810022300,0,B,W,,298100,0,236 STREET PEDESTRIAN BRDG
1078,S,2,1,N,29810022280,0,B,W,,298100,0,236 STREET PEDESTRIAN OVPS
1079,S,2,2,N,22874001010,27511001010,,E,W,228740,275110,237 STREET
1080,S,2,2,N,22877001010,27512001010,,E,W,228770,275120,238 STREET
1081,S,2,1,N,27512103020,0,,W,,275121,0,239 ST EASTBOUND ROADBED
1082,S,2,1,N,21128501120,0,Z,W,,211285,0,239 ST HHP SOUTHBOUND EN
1083,S,2,1,N,21128501100,0,Z,W,,211285,0,239 ST SB ENTRANCE HHP
1084,S,2,1,N,27512102020,0,,W,,275121,0,239 ST WESTBOUND ROADBED
1085,S,2,1,N,21899001090,0,,W,,218990,0,239 STAIRWAY
1086,S,2,1,N,21899001080,0,,W,,218990,0,239 STEP STREET
1087,S,2,1,N,21899001070,0,,W,,218990,0,239 STEPS
1088,S,2,2,N,22880001010,27512101010,,E,W,228800,275121,239 STREET
1089,S,2,1,N,27512103010,0,,W,,275121,0,239 STREET EB ROADBED
1090,S,2,1,N,21128501110,0,Z,W,,211285,0,239 STREET HHP SB EN
1091,S,2,1,N,21128501090,0,Z,W,,211285,0,239 STREET SB ENTRANCE HHP
1092,S,2,1,N,21899001050,0,,W,,218990,0,239 STREET STAIRWAY
1093,S,2,1,N,21899001060,0,,W,,218990,0,239 STREET STWY
1094,S,2,1,N,27512102010,0,,W,,275121,0,239 STREET WB ROADBED
1095,S,2,1,N,21899001100,0,,W,,218990,0,239 STWY
1096,S,2,2,N,22883001010,27512201010,,E,W,228830,275122,240 STREET
1097,S,2,1,N,22886001010,0,,E,,228860,0,241 STREET
1098,S,2,2,N,22889001010,27512501010,,E,W,228890,275125,242 STREET
1099,S,2,1,N,22892001010,0,,E,,228920,0,243 STREET
1100,S,2,1,N,27513001010,0,,W,,275130,0,244 STREET
1101,S,2,1,N,27513501010,0,,W,,275135,0,245 STREET
1102,S,2,1,N,21132501110,0,Z,W,,211325,0,246 ST HHP NORTHBOUND EN
1103,S,2,1,N,21132501090,0,Z,W,,211325,0,246 ST NB ENTRANCE HHP
1104,S,2,1,N,27514001010,0,M,W,,275140,0,246 STREET
