Address	Zip	Lat.	Long.
0	irt4668 st, Manhattan, NY	None	40.790278	-73.959722
1	irt4668 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt4677 st, Manhattan, NY	None	40.790278	-73.959722
1	irt4677 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt4696 st, Manhattan, NY	None	40.790278	-73.959722
1	irt4696 st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt46astor pl, Manhattan, NY	None	40.790278	-73.959722
1	irt46astor pl, Manhattan, NY	None	40.7127837	-74.0059413
2	irt46astor pl, Manhattan, NY	None	40.7830603	-73.9712488
0	irt46bleecker st, Manhattan, NY	None	40.790278	-73.959722
1	irt46bleecker st, Manhattan, NY	None	40.7830603	-73.9712488
--	irt46canal st, Manhattan, NY	10017	40.7528377	-73.9714461
0	irt46spring st, Manhattan, NY	None	40.790278	-73.959722
1	irt46spring st, Manhattan, NY	None	40.7830603	-73.9712488
0	irt75 ave, Manhattan, NY	None	40.802479	-73.9586849
1	irt75 ave, Manhattan, NY	None	40.7212899	-73.9488901
2	irt75 ave, Manhattan, NY	11222	40.7378375	-73.9554203
3	irt75 ave, Manhattan, NY	07307	40.7428124	-74.0515645
4	irt75 ave, Manhattan, NY	07087	40.7567337	-74.0349984
5	irt75 ave, Manhattan, NY	10801	40.9188427	-73.7804972
6	irt75 ave, Manhattan, NY	07001	40.574897	-74.274853
7	irt75 ave, Manhattan, NY	10021	40.7744828	-73.9651302
8	irt75 ave, Manhattan, NY	10019	40.7632696	-73.9776493
9	irt75 ave, Manhattan, NY	10532	41.1059734	-73.790757
10	irt75 ave, Manhattan, NY	11704	40.718359	-73.344226
11	irt75 ave, Manhattan, NY	None	42.939138	-78.828154
12	irt75 ave, Manhattan, NY	None	40.965346	-73.8251734
13	irt75 ave, Manhattan, NY	None	41.0461216	-73.7970472
14	irt75 ave, Manhattan, NY	11762	40.676136	-73.450754
15	irt75 ave, Manhattan, NY	11590	40.7490359	-73.5949416
16	irt75 ave, Manhattan, NY	14020	43.0035979	-78.1740925
17	irt75 ave, Manhattan, NY	13069	43.3332353	-76.4092074
18	irt75 ave, Manhattan, NY	10940	41.442237	-74.436904
19	irt75 ave, Manhattan, NY	13357	43.02194	-75.058451
20	irt75 ave, Manhattan, NY	10580	40.995538	-73.6941124
21	irt75 ave, Manhattan, NY	11222	40.723957	-73.95105
22	irt75 ave, Manhattan, NY	11222	40.723454	-73.950691
23	irt75 ave, Manhattan, NY	11222	40.730103	-73.954445
24	irt75 ave, Manhattan, NY	11206	40.707157	-73.944405
25	irt75 ave, Manhattan, NY	11222	40.723839	-73.950195
26	irt75 ave, Manhattan, NY	None	40.7128417	-73.9939016
27	irt75 ave, Manhattan, NY	10280	40.708455	-74.017185
28	irt75 ave, Manhattan, NY	11575	40.674671	-73.575143
0	irt7grand central, Manhattan, NY	None	40.790278	-73.959722
1	irt7grand central, Manhattan, NY	None	40.7830603	-73.9712488
0	irt7times sq, Manhattan, NY	None	40.790278	-73.959722
1	irt7times sq, Manhattan, NY	None	40.7830603	-73.9712488
0	irtsgrand central, Manhattan, NY	None	40.790278	-73.959722
1	irtsgrand central, Manhattan, NY	None	40.7830603	-73.9712488
0	irtstimes sq, Manhattan, NY	None	40.790278	-73.959722
1	irtstimes sq, Manhattan, NY	None	40.7830603	-73.9712488
0	isaac stern pl, Manhattan, NY	None	40.790278	-73.959722
1	isaac stern pl, Manhattan, NY	None	40.7127837	-74.0059413
2	isaac stern pl, Manhattan, NY	None	40.7830603	-73.9712488
0	j a lobbia bike ln, Manhattan, NY	None	40.790278	-73.959722
1	j a lobbia bike ln, Manhattan, NY	None	40.7830603	-73.9712488
--	j rd, Manhattan, NY	10035	40.7901727	-73.9199351
0	jack dempsey corner, Manhattan, NY	None	40.790278	-73.959722
1	jack dempsey corner, Manhattan, NY	None	40.7830603	-73.9712488
--	jack johnson plz, Manhattan, NY	None	40.7384018	-73.9732231
--	jackson sq, Manhattan, NY	10011	40.7390634	-74.0029434
0	jackson st extension, Manhattan, NY	None	40.790278	-73.959722
1	jackson st extension, Manhattan, NY	None	40.7830603	-73.9712488
--	jacob st, Manhattan, NY	10021	40.7672044	-73.9552714
0	james brown way, Manhattan, NY	None	40.790278	-73.959722
1	james brown way, Manhattan, NY	None	40.7830603	-73.9712488
--	james h robinson ave, Manhattan, NY	None	40.790278	-73.959722
0	jan karski corner, Manhattan, NY	None	40.790278	-73.959722
1	jan karski corner, Manhattan, NY	None	40.7830603	-73.9712488
--	janet freeman way, Manhattan, NY	10002	40.721956	-73.99246
0	janice caulter way, Manhattan, NY	None	40.790278	-73.959722
1	janice caulter way, Manhattan, NY	None	40.7830603	-73.9712488
0	jerome robbins pl, Manhattan, NY	None	40.790278	-73.959722
1	jerome robbins pl, Manhattan, NY	None	40.7127837	-74.0059413
2	jerome robbins pl, Manhattan, NY	None	40.7830603	-73.9712488
0	jerry orbach way, Manhattan, NY	None	40.790278	-73.959722
1	jerry orbach way, Manhattan, NY	None	40.7830603	-73.9712488
--	jersey st, Manhattan, NY	10012	40.7243694	-73.9958931
0	jimmy mc alary way, Manhattan, NY	None	40.790278	-73.959722
1	jimmy mc alary way, Manhattan, NY	None	40.7830603	-73.9712488
0	joe english way, Manhattan, NY	None	40.790278	-73.959722
1	joe english way, Manhattan, NY	None	40.7830603	-73.9712488
--	john bigelow plz, Manhattan, NY	None	40.7384018	-73.9732231
--	john finley walk, Manhattan, NY	10027	40.815	-73.9522222
0	john j lamula sq, Manhattan, NY	None	40.790278	-73.959722
1	john j lamula sq, Manhattan, NY	None	40.7830603	-73.9712488
0	john p burnside way, Manhattan, NY	10453	40.8523604	-73.9037237
1	john p burnside way, Manhattan, NY	10453	40.8537815	-73.9122034
--	jones aly, Manhattan, NY	10012	40.7262262	-73.9943978
0	jones ln, Manhattan, NY	10014	40.732302	-74.0016881
1	jones ln, Manhattan, NY	10012	40.7262262	-73.9943978
2	jones ln, Manhattan, NY	10012	40.7272667	-73.9936349
3	jones ln, Manhattan, NY	10012	40.7275477	-73.9942094
0	joseph doherty corner, Manhattan, NY	None	40.790278	-73.959722
1	joseph doherty corner, Manhattan, NY	None	40.7830603	-73.9712488
--	joseph f holland way, Manhattan, NY	None	40.8604556	-73.8655625
0	joseph kellett way, Manhattan, NY	None	40.790278	-73.959722
1	joseph kellett way, Manhattan, NY	None	40.7830603	-73.9712488
--	joseph p ward st, Manhattan, NY	10006	40.7074564	-74.0149058
--	k rd, Manhattan, NY	10035	40.7916451	-73.9218695
--	kaminsky rd, Manhattan, NY	10035	40.7905943	-73.9181532
--	kehayas ct, Manhattan, NY	10035	40.7917578	-73.9199504
--	kelly st, Manhattan, NY	10035	40.7910921	-73.9185809
0	kent pl, Manhattan, NY	None	40.7058531	-73.9679824
1	kent pl, Manhattan, NY	None	40.7307479	-73.956045
2	kent pl, Manhattan, NY	07670	40.9082454	-73.9495911
--	kimball rd, Manhattan, NY	10004	40.6920649	-74.0190004
--	kimmel rd, Manhattan, NY	11231	40.6886633	-74.0128816
--	king ave, Manhattan, NY	11231	40.6886187	-74.017006
0	kudirat abiola corner, Manhattan, NY	None	40.790278	-73.959722
1	kudirat abiola corner, Manhattan, NY	None	40.7830603	-73.9712488
--	lafayette ct, Manhattan, NY	10003	40.7306046	-73.9899067
--	laguardia cir, Manhattan, NY	10012	40.7288689	-73.9976555
--	lenox ter pl, Manhattan, NY	10037	40.8134723	-73.9393187
0	leroy myers corner, Manhattan, NY	None	40.790278	-73.959722
1	leroy myers corner, Manhattan, NY	None	40.7830603	-73.9712488
--	lewis st, Manhattan, NY	10002	40.7148321	-73.9795076
0	leyden st, Manhattan, NY	None	40.790278	-73.959722
1	leyden st, Manhattan, NY	None	40.7830603	-73.9712488
--	lillian wald dr, Manhattan, NY	10002	40.7198576	-73.9778308
--	lincoln center plz, Manhattan, NY	10023	40.7724047	-73.9836234
--	lincoln hwy, Manhattan, NY	None	40.7552078	-74.0064168
0	lincoln plz, Manhattan, NY	10023	40.7716287	-73.9815044
1	lincoln plz, Manhattan, NY	10023	40.772878	-73.9821187
2	lincoln plz, Manhattan, NY	10023	40.7724047	-73.9836234
3	lincoln plz, Manhattan, NY	None	40.6718061	-73.9589365
4	lincoln plz, Manhattan, NY	11225	40.6609555	-73.9606745
0	lincoln sq bid, Manhattan, NY	None	40.790278	-73.959722
1	lincoln sq bid, Manhattan, NY	None	40.7830603	-73.9712488
0	lincoln tunnel approach, Manhattan, NY	10017	40.7507263	-73.9683743
1	lincoln tunnel approach, Manhattan, NY	10016	40.7503009	-73.9789952
2	lincoln tunnel approach, Manhattan, NY	10016	40.7460215	-73.9767985
0	lincoln tunnel bus approach, Manhattan, NY	None	40.790278	-73.959722
1	lincoln tunnel bus approach, Manhattan, NY	None	40.7830603	-73.9712488
0	lincoln tunnel bus entrance, Manhattan, NY	None	40.790278	-73.959722
1	lincoln tunnel bus entrance, Manhattan, NY	None	40.7830603	-73.9712488
0	lincoln tunnel bus exit, Manhattan, NY	None	40.790278	-73.959722
1	lincoln tunnel bus exit, Manhattan, NY	None	40.7830603	-73.9712488
--	lincoln tunnel entrance, Manhattan, NY	10016	40.7463175	-73.973653
--	lincoln tunnel exit, Manhattan, NY	10016	40.7460215	-73.9767985
--	little w 12 st, Manhattan, NY	10014	40.7398399	-74.0071747
--	london ter, Manhattan, NY	10011	40.7469412	-74.0017709
0	lorenzo da ponte way, Manhattan, NY	None	40.790278	-73.959722
1	lorenzo da ponte way, Manhattan, NY	None	40.7830603	-73.9712488
0	lower e side bid, Manhattan, NY	None	40.790278	-73.959722
1	lower e side bid, Manhattan, NY	None	40.7830603	-73.9712488
0	lt joseph g leavey way, Manhattan, NY	None	40.790278	-73.959722
1	lt joseph g leavey way, Manhattan, NY	None	40.7830603	-73.9712488
0	lt robert nagel way, Manhattan, NY	None	40.790278	-73.959722
1	lt robert nagel way, Manhattan, NY	None	40.7830603	-73.9712488
0	madison ave bid, Manhattan, NY	None	40.790278	-73.959722
1	madison ave bid, Manhattan, NY	None	40.7830603	-73.9712488
--	madison sq, Manhattan, NY	10010	40.7427988	-73.9866897
0	madison sq plz, Manhattan, NY	None	40.7384018	-73.9732231
1	madison sq plz, Manhattan, NY	None	40.8141576	-73.9323736
2	madison sq plz, Manhattan, NY	10035	40.8013856	-73.9436688
3	madison sq plz, Manhattan, NY	None	40.7240639	-73.9509569
4	madison sq plz, Manhattan, NY	10036	40.7587	-73.9883
0	maher cir, Manhattan, NY	None	40.790278	-73.959722
1	maher cir, Manhattan, NY	None	40.7830603	-73.9712488
0	manhattan aly, Manhattan, NY	None	40.802479	-73.9586849
1	manhattan aly, Manhattan, NY	None	40.849509	-73.9422377
2	manhattan aly, Manhattan, NY	10002	40.714229	-73.9941696
3	manhattan aly, Manhattan, NY	None	40.7384018	-73.9732231
4	manhattan aly, Manhattan, NY	None	40.7681121	-73.9823699
5	manhattan aly, Manhattan, NY	10002	40.7068494	-73.9905781
6	manhattan aly, Manhattan, NY	10005	40.7077662	-74.0087694
7	manhattan aly, Manhattan, NY	None	40.7212899	-73.9488901
8	manhattan aly, Manhattan, NY	10036	40.7560982	-73.9857881
0	manhattan cruise terminal ramp, Manhattan, NY	None	40.790278	-73.959722
1	manhattan cruise terminal ramp, Manhattan, NY	None	40.7830603	-73.9712488
0	marble cemetery boundary, Manhattan, NY	None	40.790278	-73.959722
1	marble cemetery boundary, Manhattan, NY	None	40.7830603	-73.9712488
0	marble hill ln, Manhattan, NY	10034	40.8752248	-73.9103878
1	marble hill ln, Manhattan, NY	10463	40.8760522	-73.9084357
--	margaret corbin dr, Manhattan, NY	10040	40.8625103	-73.9326891
--	margaret corbin plz, Manhattan, NY	10040	40.8593976	-73.9341192
0	margaret sanger sq, Manhattan, NY	None	40.790278	-73.959722
1	margaret sanger sq, Manhattan, NY	None	40.7830603	-73.9712488
--	mariana bracetti plz, Manhattan, NY	None	40.7384018	-73.9732231
0	marie dickson pl, Manhattan, NY	None	40.790278	-73.959722
1	marie dickson pl, Manhattan, NY	None	40.7127837	-74.0059413
2	marie dickson pl, Manhattan, NY	None	40.7830603	-73.9712488
--	marketfield st, Manhattan, NY	10004	40.7046408	-74.0125671
--	martin r celic plz, Manhattan, NY	None	40.7384018	-73.9732231
0	max gordon corner, Manhattan, NY	None	40.790278	-73.959722
1	max gordon corner, Manhattan, NY	None	40.7830603	-73.9712488
0	mc carron dr, Manhattan, NY	None	40.790278	-73.959722
1	mc carron dr, Manhattan, NY	None	40.7830603	-73.9712488
--	mc carthy sq, Manhattan, NY	10014	40.7352994	-74.0017933
0	mc ginty cir, Manhattan, NY	None	40.790278	-73.959722
1	mc ginty cir, Manhattan, NY	None	40.7830603	-73.9712488
--	mc kenna sq, Manhattan, NY	10032	40.8386341	-73.9396943
--	mechanics aly, Manhattan, NY	10002	40.7123334	-73.993759
0	merlin german way, Manhattan, NY	None	40.790278	-73.959722
1	merlin german way, Manhattan, NY	None	40.7830603	-73.9712488
0	metro northgrand central tml, Manhattan, NY	None	40.790278	-73.959722
1	metro northgrand central tml, Manhattan, NY	None	40.7830603	-73.9712488
0	metro northharlem125 st, Manhattan, NY	None	40.790278	-73.959722
1	metro northharlem125 st, Manhattan, NY	None	40.7830603	-73.9712488
--	metro northmarble hill, Manhattan, NY	None	40.8177538	-73.965367
--	meyer sq, Manhattan, NY	10032	40.8352385	-73.9398725
0	miguel amaro way, Manhattan, NY	None	40.790278	-73.959722
1	miguel amaro way, Manhattan, NY	None	40.7830603	-73.9712488
0	miles davis way, Manhattan, NY	None	40.790278	-73.959722
1	miles davis way, Manhattan, NY	None	40.7830603	-73.9712488
--	mill ln, Manhattan, NY	10004	40.704579	-74.0101267
0	miller hy entrance northbound, Manhattan, NY	None	40.790278	-73.959722
1	miller hy entrance northbound, Manhattan, NY	None	40.7830603	-73.9712488
0	miller hy entrance southbound, Manhattan, NY	None	40.790278	-73.959722
1	miller hy entrance southbound, Manhattan, NY	None	40.7830603	-73.9712488
0	miller hy exit northbound, Manhattan, NY	None	40.790278	-73.959722
1	miller hy exit northbound, Manhattan, NY	None	40.7830603	-73.9712488
0	miller hy exit southbound, Manhattan, NY	None	40.790278	-73.959722
1	miller hy exit southbound, Manhattan, NY	None	40.7830603	-73.9712488
0	millers pl, Manhattan, NY	None	40.790278	-73.959722
1	millers pl, Manhattan, NY	None	40.7127837	-74.0059413
2	millers pl, Manhattan, NY	None	40.7830603	-73.9712488
0	mn state hospital boundary, Manhattan, NY	None	40.790278	-73.959722
1	mn state hospital boundary, Manhattan, NY	None	40.7830603	-73.9712488
--	montefiore sq, Manhattan, NY	10031	40.8217085	-73.9534326
0	montgomery st extension, Manhattan, NY	None	40.790278	-73.959722
1	montgomery st extension, Manhattan, NY	None	40.7830603	-73.9712488
--	morris st, Manhattan, NY	None	40.7065581	-74.0155322
0	morris street extension, Manhattan, NY	None	40.790278	-73.959722
1	morris street extension, Manhattan, NY	None	40.7830603	-73.9712488
--	mount carmel pl, Manhattan, NY	10016	40.7398305	-73.9777373
0	mount morris park, Manhattan, NY	10027	40.80619	-73.944603
1	mount morris park, Manhattan, NY	10027	40.804607	-73.945763
--	moylan pl, Manhattan, NY	10027	40.814459	-73.9593752
--	mt carmel sq, Manhattan, NY	10016	40.7398305	-73.9777373
0	mulry sq, Manhattan, NY	None	40.790278	-73.959722
1	mulry sq, Manhattan, NY	None	40.7830603	-73.9712488
0	nelson and winnie mandela corner, Manhattan, NY	None	40.790278	-73.959722
1	nelson and winnie mandela corner, Manhattan, NY	None	40.7830603	-73.9712488
0	nevada plz, Manhattan, NY	None	40.790278	-73.959722
1	nevada plz, Manhattan, NY	None	40.7830603	-73.9712488
0	new chambers st, Manhattan, NY	10007	40.715478	-74.009266
1	new chambers st, Manhattan, NY	None	40.7155543	-74.0093574
2	new chambers st, Manhattan, NY	10007	40.7144936	-74.0073073
3	new chambers st, Manhattan, NY	10007	40.7165459	-74.012056
--	nichols pl, Manhattan, NY	None	40.8284705	-73.9415285
0	nikola tesla corner, Manhattan, NY	None	40.790278	-73.959722
1	nikola tesla corner, Manhattan, NY	None	40.7830603	-73.9712488
0	nj transitpenn station, Manhattan, NY	None	40.790278	-73.959722
1	nj transitpenn station, Manhattan, NY	None	40.7830603	-73.9712488
0	noho bid, Manhattan, NY	None	40.790278	-73.959722
1	noho bid, Manhattan, NY	None	40.7830603	-73.9712488
--	n end way, Manhattan, NY	10282	40.714641	-74.0148497
--	n loop rd, Manhattan, NY	10474	40.8103606	-73.8761259
--	n river, Manhattan, NY	None	40.786667	-73.991944
0	n river dr, Manhattan, NY	10065	40.7710676	-73.9705384
1	n river dr, Manhattan, NY	10282	40.7167671	-74.0163793
2	n river dr, Manhattan, NY	10036	40.7615691	-74.0000791
3	n river dr, Manhattan, NY	10044	40.7655415	-73.9471287
4	n river dr, Manhattan, NY	10035	40.7833659	-73.9339837
5	n river dr, Manhattan, NY	None	40.791642	-73.9351907
6	n river dr, Manhattan, NY	10002	40.7177575	-73.9738771
7	n river dr, Manhattan, NY	10016	40.7443766	-73.9711144
8	n river dr, Manhattan, NY	10010	40.7400068	-73.9724763
9	n river dr, Manhattan, NY	07310	40.7286572	-74.0319397
0	ny marble cemetery boundary, Manhattan, NY	None	40.790278	-73.959722
1	ny marble cemetery boundary, Manhattan, NY	None	40.7830603	-73.9712488
0	ny state ellis island boundary, Manhattan, NY	None	40.790278	-73.959722
1	ny state ellis island boundary, Manhattan, NY	None	40.7830603	-73.9712488
0	nys office of mental health bndy, Manhattan, NY	None	40.790278	-73.959722
1	nys office of mental health bndy, Manhattan, NY	None	40.7830603	-73.9712488
0	odessa steward st, Manhattan, NY	None	40.790278	-73.959722
1	odessa steward st, Manhattan, NY	None	40.7830603	-73.9712488
--	osvaldo vega plz, Manhattan, NY	None	40.7384018	-73.9732231
--	owasco rd, Manhattan, NY	11231	40.6883214	-74.0166913
--	pace plz, Manhattan, NY	10038	40.7113533	-74.0050427
--	park ave plz, Manhattan, NY	07094	40.7900105	-74.0432371
0	park ave tower, Manhattan, NY	None	40.790278	-73.959722
1	park ave tower, Manhattan, NY	None	40.7830603	-73.9712488
--	park pl w, Manhattan, NY	10282	40.7166231	-74.0156168
0	path train14 st, Manhattan, NY	None	40.790278	-73.959722
1	path train14 st, Manhattan, NY	None	40.7830603	-73.9712488
0	path train23 st, Manhattan, NY	None	40.790278	-73.959722
1	path train23 st, Manhattan, NY	None	40.7830603	-73.9712488
0	path train33 st, Manhattan, NY	None	40.790278	-73.959722
1	path train33 st, Manhattan, NY	None	40.7830603	-73.9712488
0	path train9 st, Manhattan, NY	None	40.790278	-73.959722
1	path train9 st, Manhattan, NY	None	40.7830603	-73.9712488
0	path trainchristopher st, Manhattan, NY	None	40.790278	-73.959722
1	path trainchristopher st, Manhattan, NY	None	40.7830603	-73.9712488
0	pathworld trade center station, Manhattan, NY	None	40.790278	-73.959722
1	pathworld trade center station, Manhattan, NY	None	40.7830603	-73.9712488
0	patsy lancieri way, Manhattan, NY	None	40.790278	-73.959722
1	patsy lancieri way, Manhattan, NY	None	40.7830603	-73.9712488
0	paul ramos way, Manhattan, NY	None	40.790278	-73.959722
1	paul ramos way, Manhattan, NY	None	40.7830603	-73.9712488
0	paul robeson blvd, Manhattan, NY	11752	40.7551856	-73.1832139
1	paul robeson blvd, Manhattan, NY	None	40.7128417	-73.9939016
2	paul robeson blvd, Manhattan, NY	None	40.802479	-73.9586849
3	paul robeson blvd, Manhattan, NY	None	40.7212899	-73.9488901
4	paul robeson blvd, Manhattan, NY	None	40.8482565	-73.9367949
5	paul robeson blvd, Manhattan, NY	10039	40.821152	-73.935974
6	paul robeson blvd, Manhattan, NY	10307	40.502149	-74.2417108
7	paul robeson blvd, Manhattan, NY	None	40.5881061	-73.9661043
8	paul robeson blvd, Manhattan, NY	10002	40.714229	-73.9941696
9	paul robeson blvd, Manhattan, NY	None	40.7384018	-73.9732231
10	paul robeson blvd, Manhattan, NY	11224	40.5779365	-74.0094839
11	paul robeson blvd, Manhattan, NY	None	40.7681121	-73.9823699
12	paul robeson blvd, Manhattan, NY	11222	40.7378375	-73.9554203
13	paul robeson blvd, Manhattan, NY	None	40.712649	-73.9937969
14	paul robeson blvd, Manhattan, NY	10532	41.1059734	-73.790757
15	paul robeson blvd, Manhattan, NY	07307	40.7428124	-74.0515645
16	paul robeson blvd, Manhattan, NY	10002	40.7129352	-73.9938522
17	paul robeson blvd, Manhattan, NY	11704	40.718359	-73.344226
18	paul robeson blvd, Manhattan, NY	None	42.939138	-78.828154
19	paul robeson blvd, Manhattan, NY	None	40.965346	-73.8251734
20	paul robeson blvd, Manhattan, NY	None	41.0461216	-73.7970472
21	paul robeson blvd, Manhattan, NY	14489	43.0644595	-76.9806801
22	paul robeson blvd, Manhattan, NY	10801	40.9188427	-73.7804972
23	paul robeson blvd, Manhattan, NY	07087	40.7567337	-74.0349984
24	paul robeson blvd, Manhattan, NY	10026	40.7992741	-73.955552
25	paul robeson blvd, Manhattan, NY	11762	40.676136	-73.450754
26	paul robeson blvd, Manhattan, NY	11590	40.7490359	-73.5949416
27	paul robeson blvd, Manhattan, NY	14020	43.0035979	-78.1740925
28	paul robeson blvd, Manhattan, NY	12308	42.8276671	-73.9246727
29	paul robeson blvd, Manhattan, NY	11753	40.78895	-73.53766
0	pedestrian path, Manhattan, NY	10022	40.7539274	-73.9643434
1	pedestrian path, Manhattan, NY	10065	40.7608895	-73.9568402
2	pedestrian path, Manhattan, NY	10035	40.7969561	-73.9294535
3	pedestrian path, Manhattan, NY	10021	40.7653294	-73.95209
4	pedestrian path, Manhattan, NY	10029	40.7918685	-73.9352564
5	pedestrian path, Manhattan, NY	10021	40.7695353	-73.9483606
6	pedestrian path, Manhattan, NY	10280	40.708981	-74.0153396
7	pedestrian path, Manhattan, NY	None	40.7631283	-73.9803015
0	pedestrian underpass, Manhattan, NY	10022	40.7539274	-73.9643434
1	pedestrian underpass, Manhattan, NY	10065	40.7608895	-73.9568402
2	pedestrian underpass, Manhattan, NY	10035	40.7969561	-73.9294535
3	pedestrian underpass, Manhattan, NY	10021	40.7653294	-73.95209
4	pedestrian underpass, Manhattan, NY	10029	40.7918685	-73.9352564
5	pedestrian underpass, Manhattan, NY	10021	40.7695353	-73.9483606
6	pedestrian underpass, Manhattan, NY	10280	40.708981	-74.0153396
7	pedestrian underpass, Manhattan, NY	None	40.7631283	-73.9803015
0	pedestrian way, Manhattan, NY	10022	40.7539274	-73.9643434
1	pedestrian way, Manhattan, NY	10065	40.7608895	-73.9568402
2	pedestrian way, Manhattan, NY	10035	40.7969561	-73.9294535
3	pedestrian way, Manhattan, NY	10021	40.7653294	-73.95209
4	pedestrian way, Manhattan, NY	10029	40.7918685	-73.9352564
5	pedestrian way, Manhattan, NY	10021	40.7695353	-73.9483606
6	pedestrian way, Manhattan, NY	10280	40.708981	-74.0153396
7	pedestrian way, Manhattan, NY	None	40.7631283	-73.9803015
--	pelham st, Manhattan, NY	10002	40.7109816	-73.9899275
--	penn plz, Manhattan, NY	10001	40.7508707	-73.9942661
--	peter cooper rd, Manhattan, NY	10010	40.7348923	-73.976975
0	peter cooper village, Manhattan, NY	None	40.7330559	-73.9756567
1	peter cooper village, Manhattan, NY	None	40.7350134	-73.9763913
--	peter minuit pl, Manhattan, NY	10004	40.7018977	-74.0132833
0	petra allende way, Manhattan, NY	None	40.790278	-73.959722
1	petra allende way, Manhattan, NY	None	40.7830603	-73.9712488
--	playground one, Manhattan, NY	10038	40.712217	-73.9974073
0	plaza lafayette extension, Manhattan, NY	None	40.790278	-73.959722
1	plaza lafayette extension, Manhattan, NY	None	40.7830603	-73.9712488
--	po calabrese and po keegan plz, Manhattan, NY	None	40.7384018	-73.9732231
0	police plz, Manhattan, NY	None	40.7123616	-74.0025316
1	police plz, Manhattan, NY	10038	40.7121285	-74.0016853
0	police plaza ped walk, Manhattan, NY	None	40.790278	-73.959722
1	police plaza ped walk, Manhattan, NY	None	40.7830603	-73.9712488
--	pomander walk, Manhattan, NY	10025	40.7941049	-73.9732623
--	printing house sq, Manhattan, NY	10038	40.7121172	-74.0047186
--	priore rd, Manhattan, NY	10035	40.7919719	-73.92044
0	prospect pl, Manhattan, NY	None	40.6750532	-73.9563936
1	prospect pl, Manhattan, NY	10457	40.84591	-73.9047341
2	prospect pl, Manhattan, NY	None	40.660393	-73.9871692
0	queens midtown tunnel approach, Manhattan, NY	10017	40.7507263	-73.9683743
1	queens midtown tunnel approach, Manhattan, NY	10016	40.7503009	-73.9789952
2	queens midtown tunnel approach, Manhattan, NY	10016	40.7460215	-73.9767985
--	queens midtown tunnel entrance, Manhattan, NY	10016	40.7463175	-73.973653
--	queens midtown tunnel exit, Manhattan, NY	10016	40.7460215	-73.9767985
--	r f wagner sr pl, Manhattan, NY	10038	40.7096833	-74.0004221
0	rachel ln, Manhattan, NY	None	40.790278	-73.959722
1	rachel ln, Manhattan, NY	None	40.7830603	-73.9712488
0	ramp, Manhattan, NY	10035	40.796139	-73.91951
1	ramp, Manhattan, NY	10128	40.7789538	-73.9439246
--	randalls island greenway, Manhattan, NY	None	40.8096542	-73.968131
0	recovery rd, Manhattan, NY	None	40.790278	-73.959722
1	recovery rd, Manhattan, NY	None	40.7830603	-73.9712488
--	reilly blvd, Manhattan, NY	10035	40.7919457	-73.9199021
0	republican aly, Manhattan, NY	None	40.790278	-73.959722
1	republican aly, Manhattan, NY	None	40.7830603	-73.9712488
0	rev dr ollie b wells sr sq, Manhattan, NY	None	40.790278	-73.959722
1	rev dr ollie b wells sr sq, Manhattan, NY	None	40.7830603	-73.9712488
--	reverend dr alfoyd alston way, Manhattan, NY	None	40.790278	-73.959722
0	rfk bridge entrance ramp, Manhattan, NY	10035	40.796139	-73.91951
1	rfk bridge entrance ramp, Manhattan, NY	10128	40.7789538	-73.9439246
0	rfk bridge exit ramp, Manhattan, NY	10035	40.796139	-73.91951
1	rfk bridge exit ramp, Manhattan, NY	10128	40.7789538	-73.9439246
--	rfk bridge plz, Manhattan, NY	None	40.7878269	-73.9278985
0	rfk bridge ramp, Manhattan, NY	10035	40.796139	-73.91951
1	rfk bridge ramp, Manhattan, NY	10128	40.7789538	-73.9439246
0	ricardo a perez pl, Manhattan, NY	None	40.790278	-73.959722
1	ricardo a perez pl, Manhattan, NY	None	40.7127837	-74.0059413
2	ricardo a perez pl, Manhattan, NY	None	40.7830603	-73.9712488
0	rita venedam pl, Manhattan, NY	None	40.790278	-73.959722
1	rita venedam pl, Manhattan, NY	None	40.7127837	-74.0059413
2	rita venedam pl, Manhattan, NY	None	40.7830603	-73.9712488
--	rivers edge rd, Manhattan, NY	10035	40.7903571	-73.9296381
0	riverside ter, Manhattan, NY	None	40.8491735	-73.9430099
1	riverside ter, Manhattan, NY	None	40.7778616	-73.9887303
2	riverside ter, Manhattan, NY	10032	40.8364048	-73.9485297
3	riverside ter, Manhattan, NY	None	40.8191613	-73.959531
--	rodriguez pl, Manhattan, NY	10035	40.7915259	-73.9202247
--	roosevelt island greenway, Manhattan, NY	None	40.784528	-73.9859651
0	roosevelt sq, Manhattan, NY	07631	40.9050229	-73.9730328
1	roosevelt sq, Manhattan, NY	11575	40.674671	-73.575143
2	roosevelt sq, Manhattan, NY	None	40.7516379	-73.9651805
3	roosevelt sq, Manhattan, NY	None	40.7462731	-73.8967647
4	roosevelt sq, Manhattan, NY	None	40.7370798	-73.9743939
5	roosevelt sq, Manhattan, NY	10016	40.7464139	-73.9689245
6	roosevelt sq, Manhattan, NY	10044	40.759145	-73.95326
--	roosevelt st, Manhattan, NY	11575	40.674671	-73.575143
--	rose st, Manhattan, NY	10038	40.7113739	-74.0031512
0	rothstein ln, Manhattan, NY	None	40.790278	-73.959722
