,Unnamed: 0,boro,stname,numeric_ind,GFT,len_full_name,num_of_progens,progen_word_1,progen_gft_1,progen_b10sc_1,progen_word_2,progen_gft_2,progen_b10sc_2,clean_name
519,519,1, 165 ST EXTENSION               ,N,S,22,1,W, ,13708001020, , ,           ,165 st extension
520,520,1, 165 STREET                     ,N,S,16,1,W, ,13707001010, , ,           ,165 st
521,521,1, 165 STREET EXTENSION           ,N,S,26,1,W, ,13708001010, , ,           ,165 street extension
522,522,1, 166 STREET                     ,N,S,16,1,W, ,13709001010, , ,           ,166 st
523,523,1, 167 STREET                     ,N,S,16,1,W, ,13711001010, , ,           ,167 st
524,524,1, 168 ST EXTENSION               ,N,S,22,1,W, ,13714001020, , ,           ,168 st extension
525,525,1, 168 STREET                     ,N,S,16,1,W, ,13713001010, , ,           ,168 st
526,526,1, 168 STREET EXTENSION           ,N,S,26,1,W, ,13714001010, , ,           ,168 street extension
527,527,1, 169 STREET                     ,N,S,16,1,W, ,13715001010, , ,           ,169 st
528,528,1, 170 STREET                     ,N,S,16,1,W, ,13717001010, , ,           ,170 st
529,529,1, 171 STREET                     ,N,S,16,1,W, ,13719001010, , ,           ,171 st
530,530,1, 172 STREET                     ,N,S,16,1,W, ,13721001010, , ,           ,172 st
531,531,1, 173 STREET                     ,N,S,16,1,W, ,13723001010, , ,           ,173 st
532,532,1, 174 STREET                     ,N,S,16,1,W, ,13724001010, , ,           ,174 st
533,533,1, 175 STREET                     ,N,S,16,1,W, ,13725001010, , ,           ,175 st
534,534,1, 176 ST FOOT BRIDGE             ,N,S,24,1,W,B,19751032080, , ,           ,176 st foot bridge
535,535,1, 176 ST FOOTBRIDGE              ,N,S,23,1,W,B,19751032060, , ,           ,176 st footbridge
536,536,1, 176 ST PEDESTRIAN BRIDGE       ,N,S,30,1,W,B,19751032040, , ,           ,176 st pedestrian bridge
537,537,1, 176 ST PEDESTRIAN OVERPASS     ,N,S,32,1,W,B,19751032020, , ,           ,176 st pedestrian overpass
538,538,1, 176 STREET                     ,N,S,16,1,W, ,13727001010, , ,           ,176 st
539,539,1, 176 STREET FOOT BRIDGE         ,N,S,28,1,W,B,19751032070, , ,           ,176 street foot bridge
540,540,1, 176 STREET FOOTBRIDGE          ,N,S,27,1,W,B,19751032050, , ,           ,176 street footbridge
541,541,1, 176 STREET PEDESTRIAN BRDG     ,N,S,32,1,W,B,19751032030, , ,           ,176 street pedestrian brdg
542,542,1, 176 STREET PEDESTRIAN OVPS     ,N,S,32,1,W,B,19751032010, , ,           ,176 street pedestrian ovps
543,543,1, 177 STREET                     ,N,S,16,1,W, ,13729001010, , ,           ,177 st
544,544,1, 178 ST PEDESTRIAN BRIDGE       ,N,S,30,1,W,B,19751034070, , ,           ,178 st pedestrian bridge
545,545,1, 178 ST PEDESTRIAN OVERPASS     ,N,S,32,1,W,B,19751034030, , ,           ,178 st pedestrian overpass
546,546,1, 178 STREET                     ,N,S,16,1,W, ,13731001010, , ,           ,178 st
547,547,1, 178 STREET PEDESTRIAN BRDG     ,N,S,32,1,W,B,19751034060, , ,           ,178 street pedestrian brdg
548,548,1, 178 STREET PEDESTRIAN OVPS     ,N,S,32,1,W,B,19751034020, , ,           ,178 street pedestrian ovps
549,549,1, 179 ST G WASHINGTON BR EN      ,N,S,31,1,W,Z,11068001080, , ,           ,179 st g washington br en
550,550,1, 179 ST PEDESTRIAN BRIDGE       ,N,S,30,1,W,B,19751034090, , ,           ,179 st pedestrian bridge
551,551,1, 179 ST PEDESTRIAN OVERPASS     ,N,S,32,1,W,B,19751034050, , ,           ,179 st pedestrian overpass
552,552,1, 179 STREET                     ,N,S,16,1,W, ,13733001010, , ,           ,179 st
553,553,1, 179 STREET PEDESTRIAN BRDG     ,N,S,32,1,W,B,19751034080, , ,           ,179 street pedestrian brdg
554,554,1, 179 STREET PEDESTRIAN OVPS     ,N,S,32,1,W,B,19751034040, , ,           ,179 street pedestrian ovps
555,555,1, 180 STREET                     ,N,S,16,1,W, ,13735001010, , ,           ,180 st
556,556,1, 181 ST FOOT BRIDGE             ,N,S,24,1,W,B,19751008030, , ,           ,181 st foot bridge
557,557,1, 181 ST FOOTBRIDGE              ,N,S,23,1,W,B,19751008060, , ,           ,181 st footbridge
558,558,1, 181 ST HHP NORTHBOUND EN       ,N,S,30,1,W,Z,11077001120, , ,           ,181 st hhp northbound en
559,559,1, 181 ST NB ENTRANCE HHP         ,N,S,28,1,W,Z,11077001100, , ,           ,181 st nb entrance hhp
560,560,1, 181 ST PEDESTRIAN BRIDGE       ,N,S,30,1,W,B,19751008050, , ,           ,181 st pedestrian bridge
561,561,1, 181 ST PEDESTRIAN OVERPASS     ,N,S,32,1,W,B,19751008020, , ,           ,181 st pedestrian overpass
562,562,1, 181 STREET                     ,N,S,16,1,W, ,13737002010, , ,           ,181 st
563,563,1, 181 STREET FOOT BRIDGE         ,N,S,28,1,W,B,19751008040, , ,           ,181 street foot bridge
564,564,1, 181 STREET FOOTBRIDGE          ,N,S,27,1,W,B,19751008070, , ,           ,181 street footbridge
565,565,1, 181 STREET HHP NB EN           ,N,S,26,1,W,Z,11077001110, , ,           ,181 street hhp nb en
566,566,1, 181 STREET NB ENTRANCE HHP     ,N,S,32,1,W,Z,11077001090, , ,           ,181 street nb entrance hhp
567,567,1, 181 STREET PEDESTRIAN BRDG     ,N,S,32,1,W,B,19751008080, , ,           ,181 street pedestrian brdg
568,568,1, 181 STREET PEDESTRIAN OVPS     ,N,S,32,1,W,B,19751008010, , ,           ,181 street pedestrian ovps
569,569,1, 182 STREET                     ,N,S,16,1,W, ,13739001010, , ,           ,182 st
570,570,1, 183 STREET                     ,N,S,16,1,W, ,13741001010, , ,           ,183 st
571,571,1, 184 STREET                     ,N,S,16,1,W, ,13743001010, , ,           ,184 st
572,572,1, 185 STREET                     ,N,S,16,1,W, ,13745001010, , ,           ,185 st
573,573,1, 186 STREET                     ,N,S,16,1,W, ,13747002010, , ,           ,186 st
574,574,1, 187 STREET                     ,N,S,16,1,W, ,13749001010, , ,           ,187 st
575,575,1, 188 STREET                     ,N,S,16,1,W, ,13751001010, , ,           ,188 st
576,576,1, 189 STREET                     ,N,S,16,1,W, ,13753001010, , ,           ,189 st
577,577,1, 190 STREET                     ,N,S,16,1,W, ,13755001010, , ,           ,190 st
578,578,1, 191 STREET                     ,N,S,16,1,W, ,13757001010, , ,           ,191 st
579,579,1, 192 STREET                     ,N,S,16,1,W, ,13759001010, , ,           ,192 st
580,580,1, 193 STREET                     ,N,S,16,1,W, ,13761001010, , ,           ,193 st
581,581,1, 196 STREET                     ,N,S,16,1,W, ,13762001010, , ,           ,196 st
582,582,1, 201 STREET                     ,N,S,16,1,W, ,13762401010, , ,           ,201 st
583,583,1, 202 STREET                     ,N,S,16,1,W, ,13762601010, , ,           ,202 st
584,584,1, 203 STREET                     ,N,S,16,1,W, ,13762801010, , ,           ,203 st
585,585,1, 204 STREET                     ,N,S,16,1,W, ,13763001010, , ,           ,204 st
586,586,1, 205 STREET                     ,N,S,16,1,W, ,13765001010, , ,           ,205 st
587,587,1, 206 STREET                     ,N,S,16,1,W, ,13767001010, , ,           ,206 st
588,588,1, 207 STREET                     ,N,S,16,1,W, ,13769002010, , ,           ,207 st
589,589,1, 208 STREET                     ,N,S,16,1,W, ,13769101010, , ,           ,208 st
590,590,1, 211 STREET                     ,N,S,16,1,W, ,13770001010, , ,           ,211 st
591,591,1, 212 STREET                     ,N,S,16,1,W, ,13770101010, , ,           ,212 st
592,592,1, 213 STREET                     ,N,S,16,1,W, ,13770201010, , ,           ,213 st
593,593,1, 214 ST EXTENSION               ,N,S,22,1,W, ,13770501020, , ,           ,214 st extension
594,594,1, 214 STREET                     ,N,S,16,1,W, ,13770301010, , ,           ,214 st
595,595,1, 214 STREET EXTENSION           ,N,S,26,1,W, ,13770501010, , ,           ,214 street extension
596,596,1, 215 STREET                     ,N,S,16,1,W, ,13771001010, , ,           ,215 st
597,597,1, 216 STREET                     ,N,S,16,1,W, ,13771101010, , ,           ,216 st
598,598,1, 217 STREET                     ,N,S,16,1,W, ,13771201010, , ,           ,217 st
599,599,1, 218 STREET                     ,N,S,16,1,W, ,13773001010, , ,           ,218 st
600,600,1, 219 STREET                     ,N,S,16,1,W, ,13773101010, , ,           ,219 st
601,601,1, 220 STREET                     ,N,S,16,1,W, ,13773201010, , ,           ,220 st
602,602,1, 225 ST BRIDGE                  ,N,S,19,1,W,B,13778001030, , ,           ,225 st bridge
603,603,1, 225 STREET                     ,N,S,16,1,W, ,13775001010, , ,           ,225 st
604,604,1, 225 STREET BRIDGE              ,N,S,23,1,W,B,13778001010, , ,           ,225 street bridge
605,605,1, 227 STREET                     ,N,S,16,1,W, ,13777001010, , ,           ,227 st
606,606,1, 228 STREET                     ,N,S,16,1,W, ,13779001010, , ,           ,228 st
607,607,1,178-179 ST FOOT BRIDGE          ,N,S,27,1,W,B,19751034130, , ,           ,178179 st foot bridge
608,608,1,178-179 ST FOOTBRIDGE           ,N,S,26,1,W,B,19751034110, , ,           ,178179 st footbridge
609,609,1,178-179 STREET FOOT BRIDGE      ,N,S,31,1,W,B,19751034120, , ,           ,178179 street foot bridge
610,610,1,178-179 STREET FOOTBRIDGE       ,N,S,30,1,W,B,19751034100, , ,           ,178179 street footbridge
611,611,1,178-179 STREET PED OVERPASS     ,N,S,32,1,W,B,19751034010, , ,           ,178179 street ped overpass
612,612,1,EIGHTH STREET                   , ,S,18,2,E, ,11715001020,W, ,13393001020,eighth st
613,613,1,FIFTH STREET                    , ,S,17,1,E, ,11709001020, , ,           ,5 st
614,614,1,FIFTH WALK                      , ,S,15,1,E, ,11709501020, , ,           ,5 walk
615,615,1,FIRST STREET                    , ,S,17,1,E, ,11701001020, , ,           ,1 st
616,616,1,FOURTH STREET                   , ,S,18,2,E, ,11707001030,W, ,13391001020,4 st
617,617,1,FOURTH WALK                     , ,S,16,1,E, ,11707501020, , ,           ,4 walk
618,618,1,HOUSTON ST EB ROADBED           , ,S,26,2,E, ,11989002020,W, ,14509002020,houston st eb roadbed
619,619,1,HOUSTON ST FDR DRIVE NB EN      , ,S,31,1,E,Z,11094001080, , ,           ,houston st fdr drive nb en
620,620,1,HOUSTON ST FDR DRIVE SB EN      , ,S,31,1,E,Z,11093501080, , ,           ,houston st fdr drive sb en
621,621,1,HOUSTON ST PEDESTRIAN OVPS      , ,S,31,1,E, ,10028501020, , ,           ,houston st pedestrian ovps
622,622,1,HOUSTON ST WB ROADBED           , ,S,26,2,E, ,11989003020,W, ,14509003020,houston st wb roadbed
623,623,1,HOUSTON STREET                  , ,S,19,2,E, ,11989001010,W, ,14509001010,houston st
624,624,1,HOUSTON STREET EB ROADBED       , ,S,30,2,E, ,11989002010,W, ,14509002010,houston street eb roadbed
625,625,1,HOUSTON STREET WB ROADBED       , ,S,30,2,E, ,11989003010,W, ,14509003010,houston street wb roadbed
626,626,1,INTREPID MUSEUM PED OVPS        , ,S,29,1,W,B,19751016020, , ,           ,intrepid museum ped ovps
627,627,1,LOOP ROAD                       , ,S,14,2,E, ,10008501010,W, ,10007701010,loop rd
628,628,1,NINTH STREET                    , ,S,17,2,E, ,11717001020,W, ,13395001020,9 st
629,629,1,SECOND STREET                   , ,S,18,1,E, ,11703001020, , ,           ,2 st
630,630,1,SEVENTH STREET                  , ,S,19,1,E, ,11713001020, , ,           ,7 st
631,631,1,SIDE HW                         , ,S,12,1,W, ,11111503070, , ,           ,side hw
632,632,1,SIXTH STREET                    , ,S,17,1,E, ,11711001020, , ,           ,6 st
633,633,1,TENTH STREET                    , ,S,17,2,E, ,11719001020,W, ,13397001020,10 st
634,634,1,THIRD STREET                    , ,S,17,2,E, ,11705001020,W, ,13389001020,3 st
635,635,2, 132 STREET                     ,N,S,16,1,E, ,22562001010, , ,           ,132 st
636,636,2, 133 STREET                     ,N,S,16,1,E, ,22565001010, , ,           ,133 st
637,637,2, 134 STREET                     ,N,S,16,1,E, ,22568001010, , ,           ,134 st
638,638,2, 135 ST I   87 NB EN            ,N,S,25,1,E,Z,21155001260, , ,           ,135 st i 87 nb en
639,639,2, 135 ST I   87 SB EN            ,N,S,25,1,E,Z,21147501260, , ,           ,135 st i 87 sb en
640,640,2, 135 ST I-87 NORTHBOUND EN      ,N,S,31,1,E,Z,21155001300, , ,           ,135 st i87 northbound en
641,641,2, 135 ST I-87 SOUTHBOUND EN      ,N,S,31,1,E,Z,21147501300, , ,           ,135 st i87 southbound en
642,642,2, 135 ST IN   87 NB EN           ,N,S,26,1,E,Z,21155001340, , ,           ,135 st in 87 nb en
643,643,2, 135 ST IN   87 SB EN           ,N,S,26,1,E,Z,21147501340, , ,           ,135 st in 87 sb en
644,644,2, 135 ST MDE NORTHBOUND EN       ,N,S,30,1,E,Z,21155001180, , ,           ,135 st mde northbound en
645,645,2, 135 ST MDE SOUTHBOUND EN       ,N,S,30,1,E,Z,21147501180, , ,           ,135 st mde southbound en
646,646,2, 135 ST NB ENTRANCE I   87      ,N,S,31,1,E,Z,21155001280, , ,           ,135 st nb entrance i 87
647,647,2, 135 ST NB ENTRANCE I-87        ,N,S,29,1,E,Z,21155001320, , ,           ,135 st nb entrance i87
648,648,2, 135 ST NB ENTRANCE IN   87     ,N,S,32,1,E,Z,21155001360, , ,           ,135 st nb entrance in 87
649,649,2, 135 ST NB ENTRANCE MDE         ,N,S,28,1,E,Z,21155001200, , ,           ,135 st nb entrance mde
650,650,2, 135 ST SB ENTRANCE I   87      ,N,S,31,1,E,Z,21147501280, , ,           ,135 st sb entrance i 87
651,651,2, 135 ST SB ENTRANCE I-87        ,N,S,29,1,E,Z,21147501320, , ,           ,135 st sb entrance i87
652,652,2, 135 ST SB ENTRANCE IN   87     ,N,S,32,1,E,Z,21147501360, , ,           ,135 st sb entrance in 87
653,653,2, 135 ST SB ENTRANCE MDE         ,N,S,28,1,E,Z,21147501200, , ,           ,135 st sb entrance mde
654,654,2, 135 STREET                     ,N,S,16,1,E, ,22571001010, , ,           ,135 st
655,655,2, 135 STREET I   87 NB EN        ,N,S,29,1,E,Z,21155001250, , ,           ,135 street i 87 nb en
656,656,2, 135 STREET I   87 SB EN        ,N,S,29,1,E,Z,21147501270, , ,           ,135 street i 87 sb en
657,657,2, 135 STREET I-87 NB EN          ,N,S,27,1,E,Z,21155001290, , ,           ,135 street i87 nb en
658,658,2, 135 STREET I-87 SB EN          ,N,S,27,1,E,Z,21147501310, , ,           ,135 street i87 sb en
659,659,2, 135 STREET IN   87 NB EN       ,N,S,30,1,E,Z,21155001330, , ,           ,135 street in 87 nb en
660,660,2, 135 STREET IN   87 SB EN       ,N,S,30,1,E,Z,21147501350, , ,           ,135 street in 87 sb en
661,661,2, 135 STREET MDE NB EN           ,N,S,26,1,E,Z,21155001190, , ,           ,135 street mde nb en
662,662,2, 135 STREET MDE SB EN           ,N,S,26,1,E,Z,21147501190, , ,           ,135 street mde sb en
663,663,2, 135 STREET SB ENTRANCE MDE     ,N,S,32,1,E,Z,21147501210, , ,           ,135 street sb entrance mde
664,664,2, 136 STREET                     ,N,S,16,1,E, ,22574001010, , ,           ,136 st
665,665,2, 137 STREET                     ,N,S,16,1,E, ,22577001010, , ,           ,137 st
666,666,2, 138 ST BRE EASTBOUND EN        ,N,S,29,1,E,Z,21138001180, , ,           ,138 st bre eastbound en
667,667,2, 138 ST EASTBOUND ROADBED       ,N,S,30,1,E, ,22580003020, , ,           ,138 st eastbound roadbed
668,668,2, 138 ST EB ENTRANCE BRE         ,N,S,28,1,E,Z,21138001160, , ,           ,138 st eb entrance bre
669,669,2, 138 ST EB ENTRANCE I  278      ,N,S,31,1,E,Z,21138001230, , ,           ,138 st eb entrance i 278
670,670,2, 138 ST EB ENTRANCE IN  278     ,N,S,32,1,E,Z,21138001260, , ,           ,138 st eb entrance in 278
671,671,2, 138 ST I   87 NB EN            ,N,S,25,1,E,Z,21153001280, , ,           ,138 st i 87 nb en
672,672,2, 138 ST I  278 EASTBOUND EN     ,N,S,32,1,E,Z,21138001300, , ,           ,138 st i 278 eastbound en
673,673,2, 138 ST I-278 EASTBOUND EN      ,N,S,31,1,E,Z,21138001250, , ,           ,138 st i278 eastbound en
674,674,2, 138 ST I-87 NORTHBOUND EN      ,N,S,31,1,E,Z,21153001310, , ,           ,138 st i87 northbound en
675,675,2, 138 ST IN   87 NB EN           ,N,S,26,1,E,Z,21153001350, , ,           ,138 st in 87 nb en
676,676,2, 138 ST IN  278 EB EN           ,N,S,26,1,E,Z,21138001270, , ,           ,138 st in 278 eb en
677,677,2, 138 ST MDE NORTHBOUND EN       ,N,S,30,1,E,Z,21153001200, , ,           ,138 st mde northbound en
678,678,2, 138 ST NB ENTRANCE I   87      ,N,S,31,1,E,Z,21153001260, , ,           ,138 st nb entrance i 87
679,679,2, 138 ST NB ENTRANCE I-87        ,N,S,29,1,E,Z,21153001290, , ,           ,138 st nb entrance i87
680,680,2, 138 ST NB ENTRANCE IN   87     ,N,S,32,1,E,Z,21153001320, , ,           ,138 st nb entrance in 87
681,681,2, 138 ST NB ENTRANCE MDE         ,N,S,28,1,E,Z,21153001180, , ,           ,138 st nb entrance mde
682,682,2, 138 ST WESTBOUND ROADBED       ,N,S,30,1,E, ,22580002020, , ,           ,138 st westbound roadbed
683,683,2, 138 STREET                     ,N,S,16,1,E, ,22580001010, , ,           ,138 st
684,684,2, 138 STREET BRE EB EN           ,N,S,26,1,E,Z,21138001170, , ,           ,138 street bre eb en
685,685,2, 138 STREET EB ENTRANCE BRE     ,N,S,32,1,E,Z,21138001150, , ,           ,138 street eb entrance bre
686,686,2, 138 STREET EB ROADBED          ,N,S,27,1,E, ,22580003010, , ,           ,138 street eb roadbed
687,687,2, 138 STREET I   87 NB EN        ,N,S,29,1,E,Z,21153001270, , ,           ,138 street i 87 nb en
688,688,2, 138 STREET I  278 EB EN        ,N,S,29,1,E,Z,21138001210, , ,           ,138 street i 278 eb en
689,689,2, 138 STREET I-87 NB EN          ,N,S,27,1,E,Z,21153001300, , ,           ,138 street i87 nb en
690,690,2, 138 STREET IN   87 NB EN       ,N,S,30,1,E,Z,21153001340, , ,           ,138 street in 87 nb en
691,691,2, 138 STREET MDE NB EN           ,N,S,26,1,E,Z,21153001190, , ,           ,138 street mde nb en
692,692,2, 138 STREET NB ENTRANCE MDE     ,N,S,32,1,E,Z,21153001170, , ,           ,138 street nb entrance mde
693,693,2, 138 STREET WB ROADBED          ,N,S,27,1,E, ,22580002010, , ,           ,138 street wb roadbed
694,694,2, 139 STREET                     ,N,S,16,1,E, ,22583001010, , ,           ,139 st
695,695,2, 140 STREET                     ,N,S,16,1,E, ,22586001010, , ,           ,140 st
696,696,2, 141 STREET                     ,N,S,16,1,E, ,22589001010, , ,           ,141 st
697,697,2, 142 STREET                     ,N,S,16,1,E, ,22592001010, , ,           ,142 st
698,698,2, 143 STREET                     ,N,S,16,1,E, ,22595001010, , ,           ,143 st
699,699,2, 144 STREET                     ,N,S,16,1,E, ,22598001010, , ,           ,144 st
700,700,2, 145 ST BR AP EB ROADBED        ,N,S,29,1,W,B,29830006220, , ,           ,145 st br ap eb roadbed
701,701,2, 145 ST BR AP WB ROADBED        ,N,S,29,1,W,B,29830005220, , ,           ,145 st br ap wb roadbed
702,702,2, 145 ST BR EB ROADBED           ,N,S,26,1,W,B,29830004080, , ,           ,145 st br eb roadbed
703,703,2, 145 ST BR WB ROADBED           ,N,S,26,1,W,B,29830003080, , ,           ,145 st br wb roadbed
704,704,2, 145 ST BRIDGE EB ROADBED       ,N,S,30,1,W,B,29830004070, , ,           ,145 st bridge eb roadbed
705,705,2, 145 ST BRIDGE WB ROADBED       ,N,S,30,1,W,B,29830003070, , ,           ,145 st bridge wb roadbed
706,706,2, 145 STREET                     ,N,S,16,1,E, ,22601001010, , ,           ,145 st
707,707,2, 145 STREET BR EB ROADBED       ,N,S,30,1,W,B,29830004060, , ,           ,145 street br eb roadbed
708,708,2, 145 STREET BR WB ROADBED       ,N,S,30,1,W,B,29830003060, , ,           ,145 street br wb roadbed
709,709,2, 146 STREET                     ,N,S,16,1,E, ,22604001010, , ,           ,146 st
710,710,2, 147 STREET                     ,N,S,16,1,E, ,22607001010, , ,           ,147 st
711,711,2, 148 STREET                     ,N,S,16,1,E, ,22610001010, , ,           ,148 st
712,712,2, 149 ST BR AP EB ROADBED        ,N,S,29,1,E,B,29830006110, , ,           ,149 st br ap eb roadbed
713,713,2, 149 ST BR AP WB ROADBED        ,N,S,29,1,E,B,29830005110, , ,           ,149 st br ap wb roadbed
714,714,2, 149 ST BR APPR EB ROADBED      ,N,S,31,1,E,B,29830006100, , ,           ,149 st br appr eb roadbed
715,715,2, 149 ST BR APPR WB ROADBED      ,N,S,31,1,E,B,29830005100, , ,           ,149 st br appr wb roadbed
716,716,2, 149 ST BR APPROACH             ,N,S,24,1,E,B,29830002020, , ,           ,149 st br approach
717,717,2, 149 ST BR EB ROADBED           ,N,S,26,1,E,B,29830004040, , ,           ,149 st br eb roadbed
718,718,2, 149 ST BR WB ROADBED           ,N,S,26,1,E,B,29830003040, , ,           ,149 st br wb roadbed
719,719,2, 149 ST BRIDGE                  ,N,S,19,1,E,B,29830001010, , ,           ,149 st bridge
720,720,2, 149 ST BRIDGE APPROACH         ,N,S,28,1,E,B,29830002010, , ,           ,149 st bridge approach
721,721,2, 149 ST BRIDGE EB ROADBED       ,N,S,30,1,E,B,29830004020, , ,           ,149 st bridge eb roadbed
722,722,2, 149 ST BRIDGE WB ROADBED       ,N,S,30,1,E,B,29830003020, , ,           ,149 st bridge wb roadbed
723,723,2, 149 ST EASTBOUND ROADBED       ,N,S,30,1,E, ,22613003020, , ,           ,149 st eastbound roadbed
724,724,2, 149 ST WESTBOUND ROADBED       ,N,S,30,1,E, ,22613002020, , ,           ,149 st westbound roadbed
725,725,2, 149 STREET                     ,N,S,16,1,E, ,22613001010, , ,           ,149 st
726,726,2, 149 STREET BR APPROACH         ,N,S,28,1,E,B,29830002030, , ,           ,149 street br approach
727,727,2, 149 STREET BR EB ROADBED       ,N,S,30,1,E,B,29830004030, , ,           ,149 street br eb roadbed
728,728,2, 149 STREET BR WB ROADBED       ,N,S,30,1,E,B,29830003030, , ,           ,149 street br wb roadbed
729,729,2, 149 STREET BRIDGE              ,N,S,23,1,E,B,29830001110, , ,           ,149 street bridge
730,730,2, 149 STREET BRIDGE APPROACH     ,N,S,32,1,E,B,29830002040, , ,           ,149 street bridge approach
731,731,2, 149 STREET EB ROADBED          ,N,S,27,1,E, ,22613003010, , ,           ,149 street eb roadbed
732,732,2, 149 STREET WB ROADBED          ,N,S,27,1,E, ,22613002010, , ,           ,149 street wb roadbed
733,733,2, 150 STREET                     ,N,S,16,1,E, ,22616001010, , ,           ,150 st
734,734,2, 151 STREET                     ,N,S,16,1,E, ,22619001010, , ,           ,151 st
735,735,2, 152 STREET                     ,N,S,16,1,E, ,22622001010, , ,           ,152 st
736,736,2, 153 ST I   87 SB EN            ,N,S,25,1,E,Z,21154001280, , ,           ,153 st i 87 sb en
737,737,2, 153 ST I-87 SOUTHBOUND EN      ,N,S,31,1,E,Z,21154001320, , ,           ,153 st i87 southbound en
